;subjective_gain_numeric_fuel;subjective_gain_numeric_chauffage;subjective_gain_numeric_taxe_carbone
6159;-7.520119075723717;-11.207630837932234;-24.35277944021027
6160;-7.7550999683133055;-3.7433434278967375;-12.923821057267162
6161;-6.313449065748066;4.271467527785987;-22.611067824978477
6162;-11.894501414215128;4.466509526350213;-10.995711685637211
6163;-4.597711113282419;-4.67864566076302;-22.13010425496566
6164;-5.571533053423082;7.764889230226269;-23.985816237419385
6165;-5.908547412987218;-1.4952241962879498;-15.636705880928957
6166;-3.616412184735964;9.350865631318433;-21.40344672407076
6167;-6.721086639204866;0.9120596559359058;-9.265331739950772
6168;-14.585571508494695;-10.337421387707764;-0.054727412457708624
6169;-14.985168825403434;-3.7426391339551515;-16.22259042357399
6170;-10.503266829516633;-1.352063062508023;-10.995711685637211
6171;-4.754304480586325;0.7069960477271593;-18.89290130341156
6172;-13.279474201978019;3.7968467885542245;-14.176330977887517
6173;-8.064760843176373;1.6315321785474506;-18.253876399107185
6174;-2.6182501773232616;9.44345175258837;-11.735904446869881
6175;-10.668083935300578;-1.966882262391842;-4.217688792860524
6176;-14.985168825403434;-14.9900321970192;-0.054727412457708624
6177;-6.5597564534750745;-0.07089812202457324;-10.986149809178187
6178;-8.171420168087668;0.31928556334491986;-18.47504441401452
6179;-12.76054036330288;-14.9900321970192;-20.97328804183377
6180;-8.486437158443275;-12.176530159238458;-15.734519372349155
6181;-5.416083023764561;-6.029645175207103;-29.947215421196802
6182;-9.292035014851535;4.570431996668731;-1.5084350264560271
6183;-10.688186611349238;-9.805956065043754;-1.9268755884375075
6184;-14.985168825403434;-10.965380814211544;-28.99318466361471
6185;-11.26945097711814;-2.3253162854861587;-5.903328602917554
6186;-11.047477668564625;-11.301550559642873;-17.511621527983408
6187;-10.915386256231221;-1.1452890702389595;-6.11844672463576
6188;-12.894760595555757;-10.408807156046805;-8.723360534280573
6189;-6.24137688769368;-10.204845574982528;-2.1776569329310966
6190;-9.292035014851535;-10.35360160908649;-21.83123814454376
6191;-5.931432644806789;-2.492305018236385;-26.844902343776198
6192;-14.985168825403434;-8.195038101374967;-15.440286608813258
6193;-0.9589832586526309;-0.998940853098793;-16.057759183810845
6194;-6.77267618712078;-0.7996834237780246;-12.54061107325549
6195;-3.728010119192959;3.427823997501548;-12.120611586493244
6196;-5.710462012370855;2.907679871877311;-17.9245341468929
6197;-8.743299635820538;-7.498783284495186;-17.9245341468929
6198;-1.7294650182580882;-8.605667910777203;-2.5484885803127457
6199;-4.340036460726878;0.08843652640442201;-15.04953436001783
6200;-5.416083023764561;-6.131653516234982;-3.7992137892467213
6201;-14.985168825403434;2.1099560573001668;-0.054727412457708624
6202;-0.685234777957703;-5.2165714398784075;-6.046318154082201
6203;-7.416921771226401;0.7930279351867415;-14.381698832184043
6204;-0.04830449679964962;-6.583535200529695;-9.557454948021132
6205;-3.9273752659848924;0.5383574629767142;-2.4533698882091812
6206;-2.94065571344171;-1.9430202851202125;-2.1693483114631817
6207;-11.786423641028932;-5.838546443120322;-13.408703433102062
6208;-6.914729929152642;-6.93920477069787;-11.982800564288786
6209;-6.24137688769368;3.6938271129678957;-18.670993993108596
6210;-6.699458881799956;-1.1452890702389595;-15.734519372349155
6211;-14.985168825403434;-0.625676718646749;-25.667297899290315
6212;-8.242607756874783;6.025353981431408;-18.39804065448296
6213;-6.178362007690735;-10.601681744351708;-24.5041502003052
6214;-3.342919832053849;-5.830087137274147;-15.376606410221257
6215;-4.387186235395717;-2.380473004415911;-13.477017957432508
6216;-3.2741630677915405;-3.664867951049928;-11.847161092342649
6217;-14.07386810008701;4.155555502088883;-3.352693050350621
6218;-7.753823600626674;-7.710712947612933;-10.29462577703877
6219;-12.826176748388207;-2.472107951389872;-18.99754876258885
6220;-6.350140526217148;-6.93920477069787;-4.577645262358828
6221;-4.844578753984933;2.3891384686528454;-4.500386354074408
6222;-1.533534526285924;-11.207630837932234;-25.15884708052397
6223;-5.416083023764561;0.7782671182600001;-3.094028587083585
6224;-10.17908283995098;-11.537521301477986;-10.85279346117529
6225;-14.985168825403434;3.516029804606988;-14.588601549842622
6226;-6.24137688769368;-7.9002422406356345;-15.242545994271799
6227;-10.984316682267945;-8.849975651497857;-19.07188332494468
6228;-8.242607756874783;-6.171394045296938;-29.947215421196802
6229;-12.51748825916228;-6.029645175207103;-13.453016258937055
6230;-5.976393747464726;-0.4381776271871729;-29.947215421196802
6231;-12.577096073605768;-2.7823133582631194;-11.78153613306207
6232;-5.618334675946471;0.7269711143256878;-12.368181343689077
6233;-0.04830449679964962;-1.6224756750096276;-16.865761925689338
6234;-2.0446360550980227;-2.6804636090846063;-9.06975402312734
6235;-9.226947502738767;0.9331529358263045;-2.9688341329408883
6236;-2.8156841299302187;-4.128419946223914;-1.829460275388044
6237;-8.171420168087668;1.4527652874186667;-11.890662014892815
6238;-5.931432644806789;-0.20124771326896962;-6.731928906203592
6239;-8.064760843176373;-1.1452890702389595;-19.964592998746866
6240;-14.985168825403434;7.72499982961884;-15.460839764440607
6241;-12.1740107998896;-1.352063062508023;-25.43219040435982
6242;-1.533534526285924;-3.067520492393612;-10.028843592315676
6243;-4.340036460726878;-0.8763552543743458;-0.20794762943174086
6244;-6.350140526217148;-6.704600207865269;-16.057759183810845
6245;-11.238876619052576;-13.643176321402658;-12.961304991367157
6246;-7.566503335611685;2.3057892628461105;-19.23443769616597
6247;-0.606558233704817;-5.570341819048925;-1.7393070532355068
6248;-2.0446360550980227;-7.291144146948795;-18.74008064989141
6249;-4.907056328626443;9.964739389012891;-9.62645241729408
6250;-10.283351657845742;-14.9900321970192;-15.138100813261053
6251;-6.914729929152642;-10.806495936779925;-8.102282437076724
6252;-10.915386256231221;-4.243467469636409;-13.570217084206762
6253;-0.15794163370016506;9.63182178755766;-18.09004545766111
6254;-7.019497976633147;-9.805956065043754;-17.427133932064862
6255;-12.577096073605768;0.9331529358263045;-17.801574119005522
6256;-9.308772105905291;-9.186375027282082;-12.120611586493244
6257;-10.503266829516633;-2.9710686290528088;-28.47647850020536
6258;-12.407332419484373;-4.900726812464936;-11.890662014892815
6259;-9.60871088255929;9.964739389012891;-24.7580278241918
6260;-8.922962732302196;-2.456510833067601;-29.947215421196802
6261;-5.416083023764561;-13.420752997476333;-21.692605322633124
6262;-9.308772105905291;-1.8408183855023594;-10.806594428673066
6263;-13.406392774924825;-8.809165552926288;-5.0860621373033155
6264;-0.04830449679964962;0.18270859000138948;-15.040236199107312
6265;-7.318620968907998;-2.9710686290528088;-13.104818932819763
6266;-8.0793899007449;8.9837020140439;-10.161366406239873
6267;-3.979666466730772;-4.469733471910179;-4.632964480782675
6268;-8.71264401060476;1.334610834780419;-20.637736654842993
6269;-7.416921771226401;-5.363680166292215;-0.054727412457708624
6270;-10.837186176708226;-4.289753554639726;-18.973263828075428
6271;-11.128515975907328;-9.55646793224571;-20.97328804183377
6272;-10.525084132509392;5.220349154680023;-0.054727412457708624
6273;-0.04830449679964962;1.0043882629847;-13.477017957432508
6274;-4.1599134111125435;-12.60762989677776;-25.667297899290315
6275;-0.1913066856568115;-7.779690361000083;-6.898566017312715
6276;-10.409436789439232;-0.1312417733580181;-7.014741943799521
6277;-13.808238555901209;-1.8727463624683576;-6.476479043210929
6278;-14.770633832719492;4.533814942169698;-16.865761925689338
6279;-14.478974243267118;-2.751292133035713;-21.082931247664803
6280;-4.105371864212202;-4.900726812464936;-28.086946328950347
6281;-10.409436789439232;-3.1972168346168246;-21.223310403738804
6282;-0.04830449679964962;-5.712297018153333;-17.135371649765148
6283;-12.407332419484373;9.664943822619003;-4.354647038474013
6284;-13.605962742740303;-2.751292133035713;-0.054727412457708624
6285;-8.74788815038696;-14.9900321970192;-14.079652106288904
6286;-8.932514471372997;-14.9900321970192;-24.911587793514276
6287;-9.182370925010295;8.382424201717697;-17.103094645995952
6288;-12.577096073605768;-6.511718959286668;-17.675243381631194
6289;-9.292035014851535;2.265836432641038;-20.603264734493905
6290;-8.171420168087668;-1.9965921279736905;-18.53952514671937
6291;-4.683158767990157;-1.6312528741647725;-14.847204440570204
6292;-0.04830449679964962;-1.7354039870386562;-6.270843567494353
6293;-6.5597564534750745;-4.383575930078573;-0.054727412457708624
6294;-8.41887402930638;-9.042314765618812;-5.314599120120596
6295;-4.729620071226843;-6.171394045296938;-15.5197063104527
6296;-11.26945097711814;-6.549820997772713;-18.28008512981438
6297;-13.82610419055527;1.0376894910133332;-26.9531149479418
6298;-5.036047264505726;0.6213855248709024;-1.1366161428884425
6299;-6.178362007690735;3.248126462753665;-2.8239860739947744
6300;-0.15794163370016506;4.380977063716412;-7.109447276827723
6301;-11.238876619052576;-9.805956065043754;-18.09004545766111
6302;-4.34738997028576;-3.2192806437668025;-16.734810401564687
6303;-11.471689881313068;-4.10629661387579;-21.459350321010632
6304;-9.077700595469105;0.4146152327539312;-25.86088292112379
6305;-8.171420168087668;-9.55646793224571;-21.646997352168125
6306;-9.575994839232017;-8.270001179335534;-3.352693050350621
6307;-4.754304480586325;-10.866875538118148;-22.468392668602064
6308;-9.292035014851535;-11.330688489678172;-20.91368614557041
6309;-0.04830449679964962;-2.5659352085028786;-22.921160290060357
6310;-0.04830449679964962;-1.7354039870386562;-11.952925028846039
6311;-6.6609030848085995;-7.779690361000083;-14.765169022228246
6312;-11.769789216349816;-14.9900321970192;-22.81676210268472
6313;-7.387273397230729;-2.5802624663899465;-3.5763682062258795
6314;-1.1456346394243155;7.721753913859061;-2.3365427506754104
6315;-9.90254436134493;-7.398945536657493;-17.427133932064862
6316;-9.145204160294096;-4.017586331917016;-17.644020812079475
6317;-8.654738144718522;9.044630484320482;-18.09004545766111
6318;-12.270293799140916;0.16465870747454878;-8.999920366981465
6319;-9.794502711420533;-9.161743062453297;-0.303821517158364
6320;-10.789321554290472;5.009803690836937;-17.476319855635058
6321;-11.786423641028932;-6.341412586162581;-0.3619539746174496
6322;-3.6936069730112044;1.4925422001780457;-0.054727412457708624
6323;-5.655436606092735;-5.2165714398784075;-0.054727412457708624
6324;-8.981452660844655;-9.186375027282082;-29.947215421196802
6325;-5.244891383929896;-2.751292133035713;-8.849341991061124
6326;-5.710462012370855;-3.255201805991419;-16.639780924001634
6327;-7.837909346295116;-7.9691681381093025;-13.30848817887651
6328;-7.318620968907998;9.063144879016818;-9.332827672608119
6329;-4.992563554851802;5.921431511112966;-4.500386354074408
6330;-6.0604358919677;-4.782568131081462;-20.484427858289866
6331;-8.302253291820863;3.352969680687079;-12.452293373475337
6332;-12.004747348103662;7.098220201993854;-14.38774031484459
6333;-0.04830449679964962;-5.712297018153333;-27.74411748625198
6334;-0.04830449679964962;7.098220201993854;-9.06975402312734
6335;-5.655436606092735;-4.521113619432526;-12.076470897122059
6336;-9.930715048580536;9.964739389012891;-29.947215421196802
6337;-12.354047557735049;-8.05487465627468;-26.375643882552545
6338;-10.659582757413622;4.778276937305691;-5.983544790743599
6339;-8.654738144718522;-13.096358356255072;-16.865761925689338
6340;-7.0945687070639;-4.649118064355619;-11.270450795830698
6341;-9.759405747066467;1.4527652874186667;-12.00215380695114
6342;-11.894501414215128;-1.966882262391842;-0.4664647161815765
6343;-2.3050524270996298;-1.6224756750096276;-22.043144380684527
6344;-11.93768189835896;-2.9891050819259135;-11.890662014892815
6345;-0.04830449679964962;1.089573965564;-12.488613989898697
6346;-6.5597564534750745;-6.653179997118059;-11.329336771127782
6347;-9.141280980209592;1.3745817543236853;-4.253700859301045
6348;-13.012536976279685;-3.413076304581864;-14.242105840560876
6349;-3.616412184735964;-4.814265496360248;-8.193614777851053
6350;-5.771840835343807;-6.653179997118059;-11.255141105757351
6351;-6.382344197935481;2.671034992890257;-9.557454948021132
6352;-9.077700595469105;-2.9710686290528088;-20.37285758999991
6353;-9.889229028301868;-10.642139697276198;-0.054727412457708624
6354;-10.317991972751921;-14.9900321970192;-22.395601404367834
6355;-5.2538541079542025;0.20787291663945476;-27.817089886656504
6356;-9.694364609477123;-2.7224388125087557;-16.765992666714283
6357;-10.789321554290472;-8.409053046196846;-12.258031693562884
6358;-1.2829115013025028;0.8296767007704299;-1.1813469343819254
6359;-4.844578753984933;-2.704126125016046;-0.9742424081900937
6360;-7.566503335611685;-5.363680166292215;-8.442543733397779
6361;-2.7312705348327655;-13.719893178165876;-20.550754116082164
6362;-0.5124423823897359;-0.625676718646749;-1.6557903268937177
6363;-6.575666222156542;0.9079783046366667;-5.0860621373033155
6364;-3.1880266386112908;-4.173470037394679;-19.871282212995993
6365;-6.896566669923629;-9.3356284332001;-15.5197063104527
6366;-7.955022792291303;-9.805956065043754;-12.348429106733988
6367;-7.3338209032219766;-0.8922939575411094;-8.747010153737392
6368;-10.789321554290472;-4.243467469636409;-22.63907189156818
6369;-4.387186235395717;-14.9900321970192;-7.208489150531932
6370;-4.387186235395717;-8.849975651497857;-8.320534571034463
6371;-2.975748530546298;-13.590235470775951;-23.131045603756927
6372;-5.416083023764561;-8.107548006936554;-13.929855999710162
6373;-4.056699074552499;-6.341412586162581;-0.054727412457708624
6374;-6.203666209742186;5.12345602264683;-2.9153183282166233
6375;-0.15794163370016506;-2.9891050819259135;-20.106129802803668
6376;-9.226947502738767;-6.485545531845901;-18.47504441401452
6377;-8.41887402930638;4.706313194751825;-13.453016258937055
6378;-4.237646177443215;-3.7697335473022235;-0.295652212886057
6379;-5.619822966913316;-7.113027689408682;-17.712678522981605
6380;-3.728010119192959;-0.3600475840021697;-17.427133932064862
6381;-4.7384592291910135;-5.016780847825173;-20.255408627923398
6382;-0.9163653580732162;2.017011938097369;-29.947215421196802
6383;-4.8913572700600225;2.3891384686528454;-10.995711685637211
6384;-7.788097307510498;-0.45599949310324445;-2.9453109793229695
6385;-14.985168825403434;-0.07089812202457324;-20.87918903988293
6386;-8.302253291820863;-7.498783284495186;-21.485007707846712
6387;-7.019497976633147;7.819875920827296;-14.079652106288904
6388;-12.76054036330288;5.220349154680023;-6.593819702355347
6389;-14.985168825403434;-8.195038101374967;-7.465095802270222
6390;-3.571658796497483;-1.966882262391842;-29.947215421196802
6391;-11.07797537453962;-6.682254875067233;-8.445655721320426
6392;-8.981452660844655;4.207248075118116;-24.246815526085243
6393;-2.5298901687752733;-10.337421387707764;-5.920300904345822
6394;6.498126353676364;-3.3908352145743947;-11.847161092342649
6395;-13.279474201978019;3.6584765870592317;-12.923821057267162
6396;-6.914729929152642;9.964739389012891;-15.993789323543135
6397;-5.710462012370855;-3.7426391339551515;-15.593294011477914
6398;9.969127439721925;-8.694093056065753;-6.590857856398361
6399;-0.1913066856568115;7.688113506526936;-11.511758228509986
6400;-6.22433795804136;-12.279411621779332;-11.952925028846039
6401;-13.417170939338575;-14.147578150154118;-27.190304261173537
6402;5.058608640742636;-10.806495936779925;-3.7375849410414554
6403;1.396820309048183;-7.710712947612933;-22.012719730206506
6404;-1.4425288630549402;-10.965380814211544;-5.903328602917554
6405;9.969127439721925;-4.017586331917016;-16.98793567587675
6406;-3.0210578969114557;7.721753913859061;-18.31203019416723
6407;-1.842470281971615;-0.27059406280665144;-18.38156602154546
6408;-14.585571508494695;-14.9900321970192;-15.879885753490953
